id,question_id,option_text,is_correct,option_order
1937,568,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
1938,568,dispositional alignment between instructional modality and learning ecology,0,3
1939,568,treating assessment as synonymous with measurement,0,4
1940,569,treating Cronbach's alpha as both reliability and validity evidence simultaneously,0,1
1941,569,performative contradiction between espoused learner-centred theory and enacted teacher-centred practice,0,2
1942,569,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
1943,569,reducing observation checklists to behavioural compliance measures,0,4
1944,570,systematic application of innovator within a constructivist framework that foregrounds learner agency and metacognitive awareness,1,1
1945,570,applying performance rubrics without anchor exemplars,0,2
1946,570,reducing observation checklists to behavioural compliance measures,0,3
1947,571,conflating marking schemes with standardised scoring protocols,0,1
1948,571,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
1949,571,treating inter-rater reliability as unnecessary in holistic scoring,0,3
1950,571,treating diagnostic feedback as equivalent to summative grading commentary,0,4
1951,572,asymmetric power relations embedded in conventional teacher-student assessment contracts,0,1
1952,572,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,2
1953,572,intersubjective negotiation of aesthetic criteria in formative assessment,0,3
1954,572,reducing formative assessment to frequency of testing,0,4
1955,573,True,1,1
1956,573,False,0,2
1957,574,conflating Stakes' countenance model with Stufflebeam's CIPP framework,0,1
1958,574,conflating diagnostic feedback with punitive grading,0,2
1959,574,"integrating resource mobilization through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,3
1960,574,privileging quantitative metrics over qualitative evidence of growth,0,4
1961,575,conflating reliability with validity in instrument design,0,1
1962,575,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
1963,575,dispositional alignment between instructional modality and learning ecology,0,3
1964,575,treating Cronbach's alpha as both reliability and validity evidence simultaneously,0,4
1965,576,"integrating global trends through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,1
1966,576,conflating diagnostic feedback with punitive grading,0,2
1967,576,reification of epistemic structures antithetical to transformative pedagogy,0,3
1968,577,uncritical adoption of imported pedagogical frameworks without contextual indigenisation,0,1
1969,577,treating diagnostic feedback as equivalent to summative grading commentary,0,2
1970,577,systematic application of innovator within a constructivist framework that foregrounds learner agency and metacognitive awareness,1,3
1971,578,critical deconstruction of Eurocentric art-historical meta-narratives,0,1
1972,578,privileging norm-referenced over criterion-referenced evaluation,0,2
1973,578,treating psychometric scales as culturally universal,0,3
1974,578,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,4
1975,579,conflating standardized tests with authentic assessment,0,1
1976,579,reducing portfolio assessment to artifact accumulation,0,2
1977,579,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
1978,580,semiotic disambiguation of culturally encoded representational schemas,0,1
1979,580,uncritical adoption of imported pedagogical frameworks without contextual indigenisation,0,2
1980,580,recursive metacognitive scaffolding within zones of proximal development,0,3
1981,580,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,4
1982,581,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,1
1983,581,privileging quantitative metrics over qualitative evidence of growth,0,2
1984,581,treating diagnostic feedback as equivalent to summative grading commentary,0,3
1985,581,asymmetric power relations embedded in conventional teacher-student assessment contracts,0,4
1986,582,dialectical synthesis of opposing pedagogical epistemologies,0,1
1987,582,reducing formative assessment to frequency of testing,0,2
1988,582,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
1989,582,semiotic disambiguation of culturally encoded representational schemas,0,4
1990,583,"integrating vocationalization through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,1
